,category,brand_name,product_name,review_title,review_detail,review_date,review_views
842,고다,빔스터,110년 전통 고다치즈 3종,치즈 ,고다치즈 너무 좋아해요 맛있어요,2020-09-13,22
843,고다,빔스터,110년 전통 고다치즈 3종,치즈 ,치즈가 담백해요~,2020-09-12,5
844,고다,빔스터,110년 전통 고다치즈 3종,짱 ,맛있어요.멈추기 힘듬ㅠ,2020-09-10,9
845,고다,빔스터,110년 전통 고다치즈 3종,맛있어요 ,숙성의 맛이 느껴지고 진한 맛이에요 와인과도 잘 어울리고 크래커와도 잘 어울립니다 식감도 좋아요,2020-09-09,6
846,고다,빔스터,110년 전통 고다치즈 3종,맛있네요 ,"서울** 슬라이스 고다치즈만 먹다가,",2020-09-08,6
847,고다,빔스터,110년 전통 고다치즈 3종,메론하몽위에 뿌려줘요 ,메론하몽 만들고 위에 뿌려줄 때 사용,2020-09-07,20
848,고다,빔스터,110년 전통 고다치즈 3종,먼가이물질이... ,이물질 같은게 들어있네요. 후 잘좀 보고 보내주세요.,2020-09-07,22
849,고다,빔스터,110년 전통 고다치즈 3종,크기적당 ,크기적당하거 좋아요. 에이지드 말고 기본으로 주문했어요,2020-09-07,14
850,고다,빔스터,110년 전통 고다치즈 3종,괜찮네요 ,꽤 먹을만 해요 !,2020-09-06,2
851,고다,빔스터,110년 전통 고다치즈 3종,에이지드랑 일반 둘다 먹어봤어요 ,지난 번에 에이지드 시켰는데 약간 씁쓸한..? 치즈 향이 강한 것 같아서 이번엔 일반으로 시켰어요,2020-09-05,22
852,고다,빔스터,110년 전통 고다치즈 3종,요긴 ,요리할때도 가끔 넣고..,2020-09-05,13
853,고다,빔스터,110년 전통 고다치즈 3종,고다치즈 ,최근에 주문한 고다 치즈 중 제일 맛있게 먹었어요. 진해요.,2020-09-05,1
854,고다,빔스터,110년 전통 고다치즈 3종,마시슴 ,치즈 플레이트 해먹음,2020-09-04,16
855,고다,빔스터,110년 전통 고다치즈 3종,재구매 ,고다치즈 너무 잘 먹었어서 이번에 또 샀어요,2020-09-03,4
856,고다,빔스터,110년 전통 고다치즈 3종,딸램 ,이 치즈 좋아해 사줬는데 맛있다네요,2020-09-03,10
857,고다,빔스터,110년 전통 고다치즈 3종,첫구매 ,와인안주하려고삿는데,2020-09-02,10
858,고다,빔스터,110년 전통 고다치즈 3종,와인과 ,먹으려고 구매햇어요,2020-09-02,14
859,고다,빔스터,110년 전통 고다치즈 3종,고다 ,고다치즈 기댜되네요 와인안주,2020-09-01,4
860,고다,빔스터,110년 전통 고다치즈 3종,짭쪼름하고 ,약간의 쿰쿰한 치즈풍미가 와인 안주로 좋아요,2020-09-01,9
861,고다,빔스터,110년 전통 고다치즈 3종,와인 안주 ,하려고 구매했어요 ~~,2020-09-01,3
862,고다,빔스터,110년 전통 고다치즈 3종,치즈를 좋아하지 않는 분들과 함께 먹으려고 ,그랑크뤼 구매하려다가 로얄고다로 주문했는데,2020-08-31,16
863,고다,빔스터,110년 전통 고다치즈 3종,고소하고 맛있어요 ,와인과 함께 먹으니 좋네요,2020-08-30,16
864,고다,빔스터,110년 전통 고다치즈 3종,쏘쏘 ,일단 그냥 먹어보고 샐러드랑 같이 와서 샐러드랑도 먹음.,2020-08-29,10
865,고다,빔스터,110년 전통 고다치즈 3종,계속 먹어서 ,살찔까 걱정되는 맛이에요 짭조름해서 와인 안주로 굿,2020-08-29,16
866,고다,빔스터,110년 전통 고다치즈 3종,자주 사요 ,한 번 사 본 이후 계속 먹게 되요 짭조름하니 맛있어요!,2020-08-29,14
867,고다,빔스터,110년 전통 고다치즈 3종,찐 고다맛 ,짭쪼름하고 깊은 맛 괜찮았어요 술안주로 먹었습니당,2020-08-29,5
868,고다,빔스터,110년 전통 고다치즈 3종,진짜 맛있어요 ,와우 진짜 맛있어요~ 재주문 의향 있어요!,2020-08-27,12
869,고다,빔스터,110년 전통 고다치즈 3종,맛있어요 ,와인 안주로 부담없이 먹기 좋아요 무난무난,2020-08-26,10
870,고다,빔스터,110년 전통 고다치즈 3종,아주 좋아요~ ,맛있습니다. 다양하게 쓸것같아요~,2020-08-25,14
871,고다,빔스터,110년 전통 고다치즈 3종,맛있어요 ,에이지드랑 비교했을때 확실히 풍미가 더 하고 ,2020-08-24,2
872,고다,빔스터,110년 전통 고다치즈 3종,맛있어요 ,매주 재구매 하게 되네요,2020-08-24,2
873,고다,빔스터,110년 전통 고다치즈 3종,짱이예요 ,맛있어요 와인이랑 잘 어울려요,2020-08-23,16
874,고다,빔스터,110년 전통 고다치즈 3종,재구매 ,쌉쌀해서 땡기네요~,2020-08-22,13
875,고다,빔스터,110년 전통 고다치즈 3종,굿 ,꽤 짭짤한데,2020-08-21,2
876,고다,빔스터,110년 전통 고다치즈 3종,진짜 ,이렇게 맛난 고다치즈! 오랜만이요,2020-08-21,12
877,고다,빔스터,110년 전통 고다치즈 3종,끊임없는 재구매! ,와인 마실때 빼놓을 수 없는 최고의 안주에요. 적당히 짭조름하면서 너무 맛있어요,2020-08-20,8
878,고다,빔스터,110년 전통 고다치즈 3종,치즈 ,체즈를 너무 좋아해서 구입했어요,2020-08-20,3
879,고다,빔스터,110년 전통 고다치즈 3종,무난하고 고소해요 ,가격도 저렴한 편이고 간편한 안주로 좋아요,2020-08-18,15
880,고다,빔스터,110년 전통 고다치즈 3종,치즈 초보에게는 안맞아요 ,맨입에도 맛있게 먹을 수 있는 취향에 맞는 치즈를 찾으려고 이것저것 주문해보는데 초보인 저는 이 치즈도 요리에 넣어 먹어야 겠습니다 ㅋㅋ 요거트 맛이 나기도 하고 견과류 맛도 나는데 향이 너무 치즈치즈 합니다 ㅠㅠ,2020-08-17,18
881,고다,빔스터,110년 전통 고다치즈 3종,와인이랑 ,먹으려구요! 크기 딱 좋아요,2020-08-14,11
882,고다,빔스터,110년 전통 고다치즈 3종,고다치즈 ,파스타에 먹고 브런치에 잘라먹고~,2020-08-14,4
883,고다,빔스터,110년 전통 고다치즈 3종,와인파티에 ,파티하면서 치즈3종 준비했어요,2020-08-13,11
884,고다,빔스터,110년 전통 고다치즈 3종,부드럽고 짜지 않은 치즈 ,많이 짜지 않고 되게 부드럽게 잘라지는 gouda cheese이에용,2020-08-12,7
885,고다,빔스터,110년 전통 고다치즈 3종,부드러워요 ,치즈부드럽고 맛있어요! 치즈만 먹어도 괜찮습니다,2020-08-10,3
886,고다,빔스터,110년 전통 고다치즈 3종,음 ,제 입맛엔 별로였지만 친구가 잘 먹어서 줬어요 ㅎㅎ,2020-08-09,5
887,고다,빔스터,110년 전통 고다치즈 3종,짜서 깜짝놀램 ,좀 많이 짜요 ㅋㅋ,2020-08-08,13
888,고다,빔스터,110년 전통 고다치즈 3종,먹어보겠습니다. ,도전! 먹어보려고 샀어요 치즈는 입문자라 중간부터 시작해요,2020-08-07,8
889,고다,빔스터,110년 전통 고다치즈 3종,와인에 좋아요 ,와인에 먹으려규 샀어요,2020-08-05,6
890,고다,빔스터,110년 전통 고다치즈 3종,좋아요 ,항상 배송도 빠르고 편리해요,2020-08-04,8
891,고다,빔스터,110년 전통 고다치즈 3종,굳 ,엄청 진해서 전 그냥 그랬어요,2020-08-03,5
892,고다,빔스터,110년 전통 고다치즈 3종,친구네서먹고 주문 ,친구네서 먹었는데 아이도 넘좋아해서 구매...,2020-08-02,2
893,고다,빔스터,110년 전통 고다치즈 3종,로얄 그랑크뤼 ,엄청 꼬릿꼬릿하고 짜고 소금 같은게 씹혀요,2020-08-02,4
894,고다,빔스터,110년 전통 고다치즈 3종,맛있어요 ,맛이 진하고 맛있어요,2020-07-30,0
895,고다,빔스터,110년 전통 고다치즈 3종,재구매 ,와인안주로 너무 좋군요~~,2020-07-30,9
896,고다,빔스터,110년 전통 고다치즈 3종,맛있어요 ,너무맛있늠데 저만 짠가요 다른고다티즈보다 훨씬짠거같아요 ㅜㅜㅜ 조금씩먹으면 다행,2020-07-29,1
897,고다,빔스터,110년 전통 고다치즈 3종,항상 ,고다는 옳죠!! 고다 맛나요,2020-07-29,1
898,고다,빔스터,110년 전통 고다치즈 3종,맛있어요 ,고다치즈 어디나 어울려요,2020-07-28,9
899,고다,빔스터,110년 전통 고다치즈 3종, 재주문합니다. ,맛있어서 여러 가지로 활용하기 좋습니다.,2020-07-26,5
900,브리,카스텔로,덴마크 브리 치즈,좋아요! ,항상 주문하던거에요 할인일때 사서 저렴하게 잘산것 같아요~~,2020-10-30,3
901,브리,카스텔로,덴마크 브리 치즈,브리 ,좋아서 재구매했어요,2020-10-30,0
902,브리,카스텔로,덴마크 브리 치즈,와인안주 ,와인안주와 샌드위치로 활용하기 좋아요,2020-10-30,2
903,브리,카스텔로,덴마크 브리 치즈,와인안주로 ,꿀발라 구울꺼에여 흐뭇,2020-10-30,3
904,브리,카스텔로,덴마크 브리 치즈,맛있어여 ,후기보고 샀는데 사길 잘했네옹,2020-10-30,3
905,브리,카스텔로,덴마크 브리 치즈,재구매 ,전갠적으로구워먹는건ㅜㅜ쫀득한식감이사라지고너무말랑거려비계녹인듯한식감이라,2020-10-30,1
906,브리,카스텔로,덴마크 브리 치즈,브리치즈로 고급스럽게 ,브리치즈랑 통밀빵이랑 꿀 견과류 사과 이렇게 조합해서 먹으면 최고예요 ,2020-10-30,3
907,브리,카스텔로,덴마크 브리 치즈,첫구매 대만족 ,브리치즈 처음 먹어보는데 쫀득? 한 식감이 좋아요,2020-10-30,3
908,브리,카스텔로,덴마크 브리 치즈,좋아요 ,브리치즈 빵에넣고 녹여먹어요,2020-10-30,0
909,브리,카스텔로,덴마크 브리 치즈,와인안주로딱 ,와인안주로 너무 좋아요,2020-10-30,1
910,브리,카스텔로,덴마크 브리 치즈,카스텔 ,브리치즈 맛있어요,2020-10-30,3
911,브리,카스텔로,덴마크 브리 치즈,브리치즈 너무 좋아용 ,올리브랑 놓고 같이 먹으면 최고,2020-10-30,1
912,브리,카스텔로,덴마크 브리 치즈,치즈 ,좋아해서 구입해봤어요.. 맛있게먹을께요,2020-10-29,0
913,브리,카스텔로,덴마크 브리 치즈,브리 치즈 구매 ,저 스웨덴 살때 자주 먹던건데 ㅎㅎ 스웨덴껀 없어서 옆나라 덴마크 브리치즈 샀어요 여기서 만나네요! 와인이랑 먹으면 맛나요,2020-10-29,2
914,브리,카스텔로,덴마크 브리 치즈,브리 ,빵위에 올려먹으면 굳!,2020-10-29,1
915,브리,카스텔로,덴마크 브리 치즈,자주애용 ,치즈맛나요 좋아해요,2020-10-29,5
916,브리,카스텔로,덴마크 브리 치즈,좋아요 ,자주애용해요 와인과굿,2020-10-29,3
917,브리,카스텔로,덴마크 브리 치즈,브리치즈 ,넘 좋아하는 브리치즈 맛있어요,2020-10-29,3
918,브리,카스텔로,덴마크 브리 치즈,맛있어요. ,브리치즈는 역시 특유의 식감 때문에 취저인 치즈입니다.,2020-10-29,5
919,브리,카스텔로,덴마크 브리 치즈,샌드위치용! ,샌드위치 해먹기 좋아요,2020-10-29,2
920,브리,카스텔로,덴마크 브리 치즈,맛있어요 ,브리치즈는 브랜드 상관없이 다 맛있는 것 같아요,2020-10-29,0
921,브리,카스텔로,덴마크 브리 치즈,잘 받았어요 ,브리치즈구이 해먹었어요.,2020-10-29,0
922,브리,카스텔로,덴마크 브리 치즈,샌드위치 ,용으로 사봤어요 기대,2020-10-29,6
923,브리,카스텔로,덴마크 브리 치즈,브리치즈 ,맛있을 것 같네요...,2020-10-29,1
924,브리,카스텔로,덴마크 브리 치즈,고소하고 ,고소하고 맛있어요 짜지도 않고 ~,2020-10-29,8
925,브리,카스텔로,덴마크 브리 치즈,와인안주 ,와인안주로 먹어보려고요,2020-10-29,8
926,브리,카스텔로,덴마크 브리 치즈,우앙 맛있습니다. ,하몽이랑 같이! 맛있습니다.,2020-10-29,4
927,브리,카스텔로,덴마크 브리 치즈,굿 ,혼자 와인과 궁합이잘맞어요,2020-10-29,0
928,브리,카스텔로,덴마크 브리 치즈,맛잇어요 ,와인이랑 찰떡입니다,2020-10-29,2
929,브리,카스텔로,덴마크 브리 치즈,와인안주로 딱! ,치즈 에어프라이어에 돌리고 메이플시럽이랑 건과류 뿌려주고 과자랑 먹으니 천국이에요! 재구매의사 오조오억퍼센트,2020-10-29,7
930,브리,카스텔로,덴마크 브리 치즈,굿 ,세일할때 사서 좋아요,2020-10-29,4
931,브리,카스텔로,덴마크 브리 치즈,치즈 ,카스텔로 덴마크 브리 치즈 정말 고소하고 맛있어요,2020-10-29,3
932,브리,카스텔로,덴마크 브리 치즈,좋아요 ,부드럽고 고소해요~,2020-10-29,6
933,브리,카스텔로,덴마크 브리 치즈,맛있어요 ,브리는 진짜 그냥 넘 맛있어요,2020-10-29,0
934,브리,카스텔로,덴마크 브리 치즈,재구매 ,저번에 주문한거 맛이 괜찮아서 두개 더 주문했어요. 마침세일해서 득템,2020-10-29,3
935,브리,카스텔로,덴마크 브리 치즈,생각보다 쪼그맣네요 ,와인이랑 브리치즈구이해먹어보려고 샀어요 그런데샌드위치로해먹어도 맛있다고해서 둘다해먹어보려구요 기대되네요^^,2020-10-29,9
936,브리,카스텔로,덴마크 브리 치즈,아직 ,아직 안먹어봤는데 기대중!,2020-10-29,4
937,브리,카스텔로,덴마크 브리 치즈,아주 죻은 와인 안쥬 :) ,"브리치즈 구이해서 와인 안주했어요 ㅋㅋ 치아바타에 슥슥 발라 먹고, 컬리에서 산 하몽에 멜론 곁들였더니 아 취한다",2020-10-28,7
938,브리,카스텔로,덴마크 브리 치즈,맛있어요 ,역시 브리엔 사과와 꿀..0,2020-10-28,2
939,브리,카스텔로,덴마크 브리 치즈,음... 제 취향은 아닌 것 같아요 ,브리 좋아하는데 이쪽 브리는 그다지 취향이 아닌듯 ㅠㅠ 아쉬웠어요,2020-10-28,2
940,브리,카스텔로,덴마크 브리 치즈,와인 마실 때 ,주말에 와인과 함께 먹을려구요~,2020-10-28,3
941,브리,카스텔로,덴마크 브리 치즈,치즈 ,브리치즈,2020-10-28,1
942,브리,카스텔로,덴마크 브리 치즈,첫구매 ,카스텔로 브리차즈는 첫구매에요. 아티장 비스켓이랑 함께 먹으려고 구매,2020-10-28,5
943,브리,카스텔로,덴마크 브리 치즈,맛있어요 ,무난한 브리 치즈에요 와인이랑 먹었어요,2020-10-28,1
944,브리,카스텔로,덴마크 브리 치즈,가성비 좋은 치즈 ,너무 맛있어요!!!,2020-10-28,2
945,브리,카스텔로,덴마크 브리 치즈,맛나요 ,살짝 구워서 아카시아꿀이랑 하루견과 넣고 감 슬라이스해서 와인과 함께~~ 좋아요,2020-10-28,0
946,브리,카스텔로,덴마크 브리 치즈,잘 먹고 있습니다 ,모닝빵에 살포시 얹어 먹네요,2020-10-28,3
947,브리,카스텔로,덴마크 브리 치즈,와인과 ,와인에 따악~ 괜찮은편이에요,2020-10-28,1
948,브리,카스텔로,덴마크 브리 치즈,맛있어요 ,맛있고. 사과랑 함께하니.,2020-10-28,6
949,브리,카스텔로,덴마크 브리 치즈,좋아요 ,요즘 치즈는 요것만 사요 메이플시럽 곁들여 먹음 맛있네요,2020-10-28,3
950,브리,카스텔로,덴마크 브리 치즈,좋아요 ,브리가 부드럽고 맛있어요,2020-10-28,5
951,브리,카스텔로,덴마크 브리 치즈,치 ,좋아요 맛있어요,2020-10-28,11
952,브리,카스텔로,덴마크 브리 치즈,맛있어요! ,에프에 구워서 견과류랑 꿀이랑 같이 먹었는데 맛있었어요!,2020-10-28,1
953,브리,카스텔로,덴마크 브리 치즈,굿 ,브리치즈 좋아하는데 좋아요,2020-10-28,7
954,브리,카스텔로,덴마크 브리 치즈,부드러워요 ,간식으로 먹기조아요 ㅎㅎ,2020-10-28,0
955,브리,카스텔로,덴마크 브리 치즈,좋아요:) ,부서지는 듯하면서도 찰진 특이한 질감에 브리치즈 특유의 쿰쿰한 뒷향이 살아있어요. 카스텔로 제품이 보기보다 후각적이나 미각적인 풍미가 강한거 같아요. 생으로 먹기에 식감은 약간 플라스틱 지우개 같은 느낌은 있습니다. 그래서 약간 녹이는 듯한 상태로 먹을때 식감이 더 좋아요.,2020-10-28,14
956,브리,카스텔로,덴마크 브리 치즈,후기 좋아서 ,브리치즈구이 해먹으려고 주문했어요!,2020-10-27,15
957,브리,카스텔로,덴마크 브리 치즈,재재재재구매 ,샌드위치에 넣으면 풍미가 살아나요,2020-10-27,2
958,브리,카스텔로,덴마크 브리 치즈,굿 ,순한맛이라서 부담없고 좋아요,2020-10-27,0
959,브리,카스텔로,덴마크 브리 치즈,쟁여둠 ,짜지않고 고소합니다.,2020-10-27,9
960,브리,카스텔로,덴마크 브리 치즈,와진짜 ,치아바타에 올려먹었는데 풍미진짜 강하고 너무 맛있어요ㅠㅠ,2020-10-27,11
961,브리,카스텔로,덴마크 브리 치즈,브리 브리 ,가성비 괜찮네요 재주문 각,2020-10-27,9
962,브리,카스텔로,덴마크 브리 치즈,맛나요 ,근데 넘 많이 사먹어서 이제 물리네요 ㅠㅠ,2020-10-27,0
963,브리,카스텔로,덴마크 브리 치즈,소스만들려고 ,소스만들려고 산 브리치즈,2020-10-27,9
964,브리,카스텔로,덴마크 브리 치즈,와인안주 ,최고요~ 세일할 때 샀는데 유통기한도 넉넉하네요,2020-10-27,10
965,브리,카스텔로,덴마크 브리 치즈,브리치즈 ,너무좋아요!! 샌드위치용으로 구매♡,2020-10-27,11
966,브리,카스텔로,덴마크 브리 치즈,와인이랑 함께 ,무난한 브리치즈에요! 와인이랑.최고,2020-10-27,14
967,브리,카스텔로,덴마크 브리 치즈,담백한 빵에... ,빵에 잘게 잘라 냠냠~,2020-10-26,12
968,브리,카스텔로,덴마크 브리 치즈,치즈 너무 맛나용 ,까망베르 sz 너무 맛나서 와인 홀짝 꿀에 찍어먹어도 맛나요,2020-10-26,8
969,브리,카스텔로,덴마크 브리 치즈,치즈좋아하는데 최애는 브리 ,치즈이것저것좋아하는데 브리치즈가 제일 좋네요 ㅜㅜ,2020-10-26,4
970,브리,카스텔로,덴마크 브리 치즈,좋아요 ,사과브리치즈 샌드위치 해먹으려고 샀어요 넘 맛있어요,2020-10-26,0
971,브리,카스텔로,덴마크 브리 치즈,좋아요 ,좋아하는 브리가 세일이라 더 좋네요,2020-10-26,6
972,브리,카스텔로,덴마크 브리 치즈,캠핑가서 브리치즈구이 해먹었어요 ,가격대비 맛도 괜찮은듯해요,2020-10-26,10
973,브리,카스텔로,덴마크 브리 치즈,브리치즈♡ ,넘 좋아하는데 8살딸아이도 좋아할줄이야 ㅠ 혼자먹고싶네요 ㅋㅋ,2020-10-26,7
974,브리,카스텔로,덴마크 브리 치즈,맛있어요 !?? ,치즈로 샌드위치 해먹었는데맛있어요 !?? 쫀득하고,2020-10-26,13
975,브리,카스텔로,덴마크 브리 치즈,좋아요 ,여러음식에 사용하려고 구매했는데 좋네요,2020-10-26,5
976,브리,카스텔로,덴마크 브리 치즈,브리치즈 ,토마토에 넣어먹으니 너무 맛잇어용,2020-10-26,6
977,브리,카스텔로,덴마크 브리 치즈,에프에 ,에프에 구우니 맛있네요,2020-10-26,6
978,브리,카스텔로,덴마크 브리 치즈,그럭 ,그럭저럭 ㅋ 다비슷한맛인듯,2020-10-26,3
979,브리,카스텔로,덴마크 브리 치즈,좋아요 ,평소에 브리치즈 좋아하는데,2020-10-26,5
980,브리,카스텔로,덴마크 브리 치즈,가성비 ,가성비 좋은거 같네요,2020-10-26,2
981,브리,카스텔로,덴마크 브리 치즈,재구매 ,브리치즈 좋아해서 종종 주문합니다,2020-10-26,3
982,브리,카스텔로,덴마크 브리 치즈,와인안주 ,와인이랑 같이 먹었어요,2020-10-26,6
983,브리,카스텔로,덴마크 브리 치즈,브리치즈 ,요건 첨 구매하는데 맛있기를,2020-10-26,2
984,브리,카스텔로,덴마크 브리 치즈,구워먹으려고 구매 ,브리치즈 구워먹어도 맛있어요,2020-10-26,5
985,브리,카스텔로,덴마크 브리 치즈,맛있어요 ,맛있습니다 쫀득쫀득,2020-10-25,5
986,브리,카스텔로,덴마크 브리 치즈,맛있어서 ,재구매했어요,2020-10-25,3
987,브리,카스텔로,덴마크 브리 치즈,굿굿 ,사과브리치즈 샌드위치 자주 해먹는데 사과랑도 잘 어울리고 햄이랑도 잘어울리구 그냥먹어도 맛나요,2020-10-25,4
988,브리,카스텔로,덴마크 브리 치즈,재구매 ,샌드위치에 정말 좋아요,2020-10-25,4
989,브리,카스텔로,덴마크 브리 치즈,사과브리치즈샌드위치!!! ,동네에서 제일 맛있는 바게트 사다가 사이에 홀머스터드 깔고!,2020-10-25,6
990,브리,카스텔로,덴마크 브리 치즈,잘 받았습니다 ,이번 상품은 신선함이 떨어지네요,2020-10-25,0
991,브리,카스텔로,덴마크 브리 치즈,생각보다 마일드해요 ,샌드위치 해먹었는데 생각보단 맛이연해서 많이 넣어야 할 것 같아요. 치즈 자체는 맛있어요. 살짝 구운다음에 먹었어요.,2020-10-25,6
992,브리,카스텔로,덴마크 브리 치즈,맛있어요 ,불쾌한 냄새 안나고 우유맛 많이 나요 샌드위치에도 잘어울리고 꿀이랑 호두랑 먹었더니 맛있었어요,2020-10-25,0
993,브리,카스텔로,덴마크 브리 치즈,담백 ,하고 맛있네요 부드러워요,2020-10-25,3
994,브리,카스텔로,덴마크 브리 치즈,애플 브리 샌드위치 ,애플브리 샌드위치 너무 좋아해서 자주 시켜먹어요,2020-10-25,3
995,브리,카스텔로,덴마크 브리 치즈,샐러드용 ,과일과 샐러드 해먹어도 좋아요~ 발사믹과 잘 어울립니다,2020-10-25,1
996,브리,카스텔로,덴마크 브리 치즈,브리 ,치즈 구워서 꿀이랑 견과류 짱맛,2020-10-25,3
997,브리,카스텔로,덴마크 브리 치즈,첫구매 ,와인안주로구매해밧어용,2020-10-24,0
998,브리,카스텔로,덴마크 브리 치즈,브리치즈 ,브리치즈 샌드위치 만드려고 샀어요 ,2020-10-24,1
999,브리,카스텔로,덴마크 브리 치즈,다들 추천하는 이유가 ,짭쪼름하고 냄새 안나서 좋아요,2020-10-24,3
