user_index,user_id,user_gender,user_age,buy_count,cheese_rank,cheese_code,cheese_id,cheese_brand,cheese_name,cheese_texture,cheese_types,cheese_category,cheese_one_price,gender,age_group,cheese_category_code,cheese_texture_code
5103,6537629,F,40,1,3.0,3,p3,브렐렛,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,990원",1,3,1,1
23456,3529268,F,30,1,44.0,50,p44,델리시아,버팔로 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"8,900원",1,2,1,1
32736,785670,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
13055,2837539,F,20,3,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,1,11,1
155,3350826,F,40,1,10.0,10,p10,푸글리제,모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"5,500원",1,3,1,1
25794,5500241,F,40,2,24.0,28,p24,브리미,리코타 치즈,후레쉬치즈,자연치즈,리코타,"8,240원",1,3,3,1
28573,3443704,F,40,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,3,1,1
7078,4577436,F,40,1,17.0,18,p17,프란시아,모짜렐라 부팔라,후레쉬치즈,자연치즈,모짜렐라,"6,240원",1,3,1,1
4499,1886724,F,30,1,17.0,18,p17,프란시아,모짜렐라 부팔라,후레쉬치즈,자연치즈,모짜렐라,"6,240원",1,2,1,1
8298,4620993,F,40,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,3,1,1
33137,1946932,F,20,2,25.0,29,p25,만토바,파르미지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"7,900원",1,1,5,3
16615,1984095,F,50,1,11.0,11,p11,프리코,에멘탈 슬라이스,세미하드치즈,자연치즈,에멘탈,"5,500원",1,4,10,2
17449,833794,F,50,3,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,4,11,1
11239,4094283,F,30,1,32.0,38,p32,안젤로,고르곤졸라 피칸테,세미하드치즈,자연치즈,블루치즈,"7,600원",1,2,2,2
29733,2852759,F,30,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
17810,6473658,F,40,1,31.0,37,p31,델리지오사,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",1,3,11,1
28611,492910,F,20,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,1,1,1
22187,6424255,F,30,1,22.0,26,p22,벨지오이오소,리코타 치즈,후레쉬치즈,자연치즈,리코타,"11,900원",1,2,3,1
6510,3528272,M,30,1,22.0,26,p22,벨지오이오소,리코타 치즈,후레쉬치즈,자연치즈,리코타,"11,900원",0,2,3,1
17647,4193463,F,50,10,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,4,11,1
26166,3409733,F,40,1,7.0,7,p7,오로비안코,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",1,3,11,1
10281,2755281,F,30,1,8.0,8,p8,프란시아,리코타 치즈,후레쉬치즈,자연치즈,리코타,"4,600원",1,2,3,1
24304,6488991,F,20,4,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,1,11,1
30107,3021958,F,40,1,9.0,9,p9,zott,바질 모짜렐라 치즈,후레쉬치즈,자연치즈,모짜렐라,"4,600원",1,3,1,1
15164,3940871,F,30,1,16.0,17,p16,zott,모짜렐라 치즈,후레쉬치즈,자연치즈,모짜렐라,"4,600원",1,2,1,1
19494,4129243,F,20,2,3.0,3,p3,브렐렛,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,990원",1,1,1,1
28640,5822495,F,40,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,3,1,1
12204,1953887,F,30,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,2,1,1
27272,1619817,F,40,7,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
20103,4992060,F,30,2,26.0,30,p26,파르네세,파르미지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"7,400원",1,2,5,3
17601,776960,F,20,5,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,1,11,1
12522,4404853,F,20,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,1,1,1
20792,168725,M,40,2,24.0,28,p24,브리미,리코타 치즈,후레쉬치즈,자연치즈,리코타,"8,240원",0,3,3,1
4065,3844182,F,30,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
20072,187822,F,40,1,33.0,39,p33,샴피뇽,캄보졸라 치즈,소프트치즈,자연치즈,블루치즈,"6,400원",1,3,2,4
26337,4457461,F,20,1,11.0,11,p11,프리코,에멘탈 슬라이스,세미하드치즈,자연치즈,에멘탈,"5,500원",1,1,10,2
23801,1281625,F,30,1,10.0,10,p10,푸글리제,모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"5,500원",1,2,1,1
12592,4176036,F,40,2,26.0,30,p26,파르네세,파르미지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"7,400원",1,3,5,3
15578,6310650,M,20,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",0,1,1,1
28436,1161505,F,40,3,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,3,1,1
30554,5884333,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
30561,491485,M,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",0,2,1,1
6641,459435,F,40,1,22.0,26,p22,벨지오이오소,리코타 치즈,후레쉬치즈,자연치즈,리코타,"11,900원",1,3,3,1
25057,555765,F,30,1,32.0,38,p32,안젤로,고르곤졸라 피칸테,세미하드치즈,자연치즈,블루치즈,"7,600원",1,2,2,2
29945,6367607,F,40,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
15320,1855858,F,40,1,21.0,24,p21,벨지오이오소,모짜렐라 로그,후레쉬치즈,자연치즈,모짜렐라,"15,900원",1,3,1,1
746,4333067,F,30,1,9.0,9,p9,zott,바질 모짜렐라 치즈,후레쉬치즈,자연치즈,모짜렐라,"4,600원",1,2,1,1
29183,6073083,M,30,1,20.0,22,p20,카스텔로,덴마크 까망베르 치즈,소프트치즈,자연치즈,까망베르,"4,165원",0,2,7,4
19543,199679,M,40,1,3.0,3,p3,브렐렛,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,990원",0,3,1,1
5496,5473501,F,30,1,3.0,3,p3,브렐렛,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,990원",1,2,1,1
31168,3575386,M,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",0,2,1,1
16668,113307,F,30,1,11.0,11,p11,프리코,에멘탈 슬라이스,세미하드치즈,자연치즈,에멘탈,"5,500원",1,2,10,2
19124,1145286,F,50,1,13.0,14,p13,나투라 신체라,카우 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"3,900원",1,4,1,1
5841,3970907,M,40,6,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",0,3,11,1
9194,4889967,M,30,1,7.0,7,p7,오로비안코,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",0,2,11,1
27282,5594699,F,40,3,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
27772,682598,F,40,1,36.0,42,p36,프레지덩,쁘띠 브리,소프트치즈,자연치즈,브리,"5,130원",1,3,8,4
33187,4227124,F,40,1,25.0,29,p25,만토바,파르미지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"7,900원",1,3,5,3
11958,232381,M,40,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",0,3,1,1
29676,4194873,F,40,3,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,3,11,1
22317,801371,F,30,1,21.0,24,p21,벨지오이오소,모짜렐라 로그,후레쉬치즈,자연치즈,모짜렐라,"15,900원",1,2,1,1
3138,307081,F,40,3,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,3,11,1
25653,1197518,F,40,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
15284,4847244,F,60,1,53.0,64,p53,암브로시,유기농 파르마지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"11,900원",1,5,5,3
4083,858625,M,30,4,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",0,2,11,1
13062,2820002,F,30,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
8600,2172740,F,40,1,28.0,32,p28,카사로,모짜렐라 로그,후레쉬치즈,자연치즈,모짜렐라,"15,900원",1,3,1,1
6935,5913659,F,40,1,28.0,32,p28,카사로,모짜렐라 로그,후레쉬치즈,자연치즈,모짜렐라,"15,900원",1,3,1,1
14235,4788734,M,30,1,22.0,26,p22,벨지오이오소,리코타 치즈,후레쉬치즈,자연치즈,리코타,"11,900원",0,2,3,1
15852,4367887,F,40,1,20.0,22,p20,카스텔로,덴마크 까망베르 치즈,소프트치즈,자연치즈,까망베르,"4,165원",1,3,7,4
33630,6424199,F,40,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
35660,1627277,F,60,1,7.0,7,p7,오로비안코,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",1,5,11,1
21863,5910051,F,30,6,16.0,17,p16,zott,모짜렐라 치즈,후레쉬치즈,자연치즈,모짜렐라,"4,600원",1,2,1,1
2818,4663536,M,40,1,21.0,24,p21,벨지오이오소,모짜렐라 로그,후레쉬치즈,자연치즈,모짜렐라,"15,900원",0,3,1,1
15042,3958597,F,40,30,18.0,19,p18,캐시밸리,미국 전통 치즈 5종,세미하드,자연치즈,체다,"4,900원",1,3,4,2
5986,4303913,F,40,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
29111,237756,F,40,1,20.0,22,p20,카스텔로,덴마크 까망베르 치즈,소프트치즈,자연치즈,까망베르,"4,165원",1,3,7,4
2698,4894367,F,30,1,8.0,8,p8,프란시아,리코타 치즈,후레쉬치즈,자연치즈,리코타,"4,600원",1,2,3,1
1557,178260,F,40,2,24.0,28,p24,브리미,리코타 치즈,후레쉬치즈,자연치즈,리코타,"8,240원",1,3,3,1
14918,1411699,F,30,1,12.0,13,p12,일드프랑스,미니 브리,소프트치즈,자연치즈,브리,"8,400원",1,2,8,4
24923,1966015,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
24454,5732335,M,20,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",0,1,11,1
31612,2039961,F,40,3,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
36755,3036941,F,20,1,30.0,36,p30,소리,버팔로 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"6,900원",1,1,1,1
21433,4250353,F,20,1,4.0,4,p4,카스텔로,덴마크 브리 치즈,소프트치즈,자연치즈,브리,"4,165원",1,1,8,4
29525,5220432,F,30,1,36.0,42,p36,프레지덩,쁘띠 브리,소프트치즈,자연치즈,브리,"5,130원",1,2,8,4
21293,5738769,F,20,4,3.0,3,p3,브렐렛,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,990원",1,1,1,1
15712,2282507,F,50,2,37.0,43,p37,빔스터,110년 전통 고다치즈 3종,세미하드치즈,자연치즈,고다,"7,500원",1,4,6,2
9995,1641752,F,30,1,8.0,8,p8,프란시아,리코타 치즈,후레쉬치즈,자연치즈,리코타,"4,600원",1,2,3,1
32815,6584554,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
33525,1127025,F,40,2,18.0,19,p18,캐시밸리,미국 전통 치즈 5종,세미하드,자연치즈,체다,"4,900원",1,3,4,2
32060,5506843,F,30,3,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
992,344882,M,50,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",0,4,1,1
7325,2810431,F,30,1,3.0,3,p3,브렐렛,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,990원",1,2,1,1
2152,6472749,M,70,1,11.0,11,p11,프리코,에멘탈 슬라이스,세미하드치즈,자연치즈,에멘탈,"5,500원",0,5,10,2
33894,2165776,F,30,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
17413,6096949,F,40,5,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,3,11,1
6772,6402479,F,30,1,11.0,11,p11,프리코,에멘탈 슬라이스,세미하드치즈,자연치즈,에멘탈,"5,500원",1,2,10,2
18750,1853196,F,40,1,18.0,19,p18,캐시밸리,미국 전통 치즈 5종,세미하드,자연치즈,체다,"4,900원",1,3,4,2
9734,866663,F,50,1,8.0,8,p8,프란시아,리코타 치즈,후레쉬치즈,자연치즈,리코타,"4,600원",1,4,3,1
35932,4279936,F,40,1,7.0,7,p7,오로비안코,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",1,3,11,1
780,6183733,F,30,1,9.0,9,p9,zott,바질 모짜렐라 치즈,후레쉬치즈,자연치즈,모짜렐라,"4,600원",1,2,1,1
13833,6280704,F,30,1,16.0,17,p16,zott,모짜렐라 치즈,후레쉬치즈,자연치즈,모짜렐라,"4,600원",1,2,1,1
8145,3842492,F,40,1,50.0,59,p50,브리미,락토스프리 리코타,후레쉬치즈,자연치즈,리코타,"8,900원",1,3,3,1
21713,6215785,F,30,2,20.0,22,p20,카스텔로,덴마크 까망베르 치즈,소프트치즈,자연치즈,까망베르,"4,165원",1,2,7,4
8007,875850,F,30,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
12492,1902156,F,30,2,13.0,14,p13,나투라 신체라,카우 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"3,900원",1,2,1,1
15133,3625993,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
30589,315907,M,40,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",0,3,1,1
20289,6393332,F,40,1,33.0,39,p33,샴피뇽,캄보졸라 치즈,소프트치즈,자연치즈,블루치즈,"6,400원",1,3,2,4
11500,5872244,F,40,1,20.0,22,p20,카스텔로,덴마크 까망베르 치즈,소프트치즈,자연치즈,까망베르,"4,165원",1,3,7,4
8899,5421480,F,50,1,7.0,7,p7,오로비안코,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",1,4,11,1
17364,5280291,F,30,1,31.0,37,p31,델리지오사,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",1,2,11,1
30840,2136500,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
15692,150909,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
7452,1078103,F,30,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
8745,5964540,M,30,3,13.0,14,p13,나투라 신체라,카우 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"3,900원",0,2,1,1
30866,2395113,F,40,3,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
16322,1138562,F,30,3,26.0,30,p26,파르네세,파르미지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"7,400원",1,2,5,3
8797,2495534,F,40,2,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,3,1,1
31120,652075,M,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",0,2,1,1
2268,1822799,F,40,2,15.0,16,p15,콜롬보,리코타,후레쉬치즈,자연치즈,리코타,"6,860원",1,3,3,1
6005,4584915,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
25494,5929363,F,40,1,25.0,29,p25,만토바,파르미지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"7,900원",1,3,5,3
5091,259030,F,30,1,25.0,29,p25,만토바,파르미지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"7,900원",1,2,5,3
13367,2702064,F,30,15,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,2,1,1
26352,2987546,F,50,1,11.0,11,p11,프리코,에멘탈 슬라이스,세미하드치즈,자연치즈,에멘탈,"5,500원",1,4,10,2
14593,6180643,M,40,1,27.0,31,p27,라 콘타디나,버팔로 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"9,600원",0,3,1,1
34937,5720477,F,50,1,23.0,27,p23,앙트르몽,에멘탈 치즈,하드치즈,자연치즈,에멘탈,"7,200원",1,4,10,3
23454,6414962,F,20,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,1,1,1
13883,879101,F,40,1,38.0,44,p38,프레지덩,쁘띠 까망베르,소프트치즈,자연치즈,까망베르,"5,130원",1,3,7,4
10217,6575415,F,20,1,8.0,8,p8,프란시아,리코타 치즈,후레쉬치즈,자연치즈,리코타,"4,600원",1,1,3,1
20251,4495848,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
12948,5916686,F,40,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,3,11,1
10036,4353706,F,40,2,41.0,47,p41,zott,바이에른탈러 에멘탈 치즈,하드치즈,자연치즈,에멘탈,"6,400원",1,3,10,3
1278,408656,F,40,1,25.0,29,p25,만토바,파르미지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"7,900원",1,3,5,3
999,5135229,F,30,1,23.0,27,p23,앙트르몽,에멘탈 치즈,하드치즈,자연치즈,에멘탈,"7,200원",1,2,10,3
26016,2807011,F,60,2,13.0,14,p13,나투라 신체라,카우 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"3,900원",1,5,1,1
36707,5256151,F,40,2,4.0,4,p4,카스텔로,덴마크 브리 치즈,소프트치즈,자연치즈,브리,"4,165원",1,3,8,4
11216,6405282,F,20,1,8.0,8,p8,프란시아,리코타 치즈,후레쉬치즈,자연치즈,리코타,"4,600원",1,1,3,1
24026,3641944,F,30,1,38.0,44,p38,프레지덩,쁘띠 까망베르,소프트치즈,자연치즈,까망베르,"5,130원",1,2,7,4
1967,5144099,F,40,1,32.0,38,p32,안젤로,고르곤졸라 피칸테,세미하드치즈,자연치즈,블루치즈,"7,600원",1,3,2,2
6736,1500530,F,30,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
33352,6002320,F,30,1,10.0,10,p10,푸글리제,모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"5,500원",1,2,1,1
16305,2946817,F,40,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,3,11,1
31087,971767,F,40,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
20245,256110,F,20,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,1,1,1
22831,6424767,F,30,2,15.0,16,p15,콜롬보,리코타,후레쉬치즈,자연치즈,리코타,"6,860원",1,2,3,1
6326,1005925,M,40,10,8.0,8,p8,프란시아,리코타 치즈,후레쉬치즈,자연치즈,리코타,"4,600원",0,3,3,1
36268,1588806,F,40,1,7.0,7,p7,오로비안코,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",1,3,11,1
11578,3785345,F,50,1,7.0,7,p7,오로비안코,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",1,4,11,1
29561,670108,F,30,2,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
31416,5016817,F,40,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,3,1,1
15518,3738281,F,40,2,35.0,41,p35,바버,1833 체다 치즈,세미하드,자연치즈,체다,"4,200원",1,3,4,2
29164,6455417,F,30,1,20.0,22,p20,카스텔로,덴마크 까망베르 치즈,소프트치즈,자연치즈,까망베르,"4,165원",1,2,7,4
10755,4364606,F,40,1,11.0,11,p11,프리코,에멘탈 슬라이스,세미하드치즈,자연치즈,에멘탈,"5,500원",1,3,10,2
11503,1333108,M,20,4,17.0,18,p17,프란시아,모짜렐라 부팔라,후레쉬치즈,자연치즈,모짜렐라,"6,240원",0,1,1,1
24402,5264848,F,30,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
13801,6258614,F,30,1,16.0,17,p16,zott,모짜렐라 치즈,후레쉬치즈,자연치즈,모짜렐라,"4,600원",1,2,1,1
7600,2303712,F,50,1,20.0,22,p20,카스텔로,덴마크 까망베르 치즈,소프트치즈,자연치즈,까망베르,"4,165원",1,4,7,4
20394,5218180,F,20,3,19.0,20,p19,캐시밸리,미국 전통 치즈 5종,세미하드,자연치즈,모짜렐라,"4,900원",1,1,1,2
27221,4258047,F,30,3,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
34600,6055861,F,30,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
490,5757456,F,40,1,41.0,47,p41,zott,바이에른탈러 에멘탈 치즈,하드치즈,자연치즈,에멘탈,"6,400원",1,3,10,3
3287,5794313,F,50,1,61.0,77,p61,사토리,몬아모레 체다,세미하드치즈,자연치즈,체다,"13,900원",1,4,4,2
7442,1078103,F,30,5,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
4771,4267665,F,30,1,13.0,14,p13,나투라 신체라,카우 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"3,900원",1,2,1,1
15147,3851065,F,30,1,16.0,17,p16,zott,모짜렐라 치즈,후레쉬치즈,자연치즈,모짜렐라,"4,600원",1,2,1,1
28105,2346563,F,40,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,3,1,1
20224,771383,F,40,1,33.0,39,p33,샴피뇽,캄보졸라 치즈,소프트치즈,자연치즈,블루치즈,"6,400원",1,3,2,4
13008,4876673,F,30,2,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,2,11,1
22390,228429,F,30,1,21.0,24,p21,벨지오이오소,모짜렐라 로그,후레쉬치즈,자연치즈,모짜렐라,"15,900원",1,2,1,1
21159,6070951,F,40,2,3.0,3,p3,브렐렛,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,990원",1,3,1,1
25578,43170,F,30,1,42.0,48,p42,퀘소로시난테,만체고 치즈 3개월,세미하드치즈,자연치즈,만체고,"6,800원",1,2,9,2
26213,5180104,F,20,1,6.0,6,p6,무르젤라,이탈리아 부라타 120g,후레쉬치즈,자연치즈,부라타,"6,600원",1,1,11,1
1067,3396720,F,30,1,52.0,62,p52,브리미,락토스프리 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"5,700원",1,2,1,1
117,273992,F,30,1,39.0,45,p39,마일랜드,뉴질랜드 체다 치즈 3종,세미하드치즈,자연치즈,체다,"5,900원",1,2,4,2
20163,3755915,F,40,1,6.0,6,p6,무르젤라,이탈리아 부라타 120g,후레쉬치즈,자연치즈,부라타,"6,600원",1,3,11,1
25954,1129716,F,40,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,3,11,1
15003,3753974,F,30,3,13.0,14,p13,나투라 신체라,카우 모짜렐라,후레쉬치즈,자연치즈,모짜렐라,"3,900원",1,2,1,1
29647,119835,F,40,4,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,3,11,1
7561,4252869,F,20,1,1.0,1,p1,벨지오이오소,부라타 치즈,후레쉬치즈,자연치즈,부라타,"14,900원",1,1,11,1
9173,5476016,F,20,1,7.0,7,p7,오로비안코,부라타 치즈,후레쉬치즈,자연치즈,부라타,"7,900원",1,1,11,1
18502,6570889,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
7151,5528280,M,20,3,3.0,3,p3,브렐렛,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,990원",0,1,1,1
6533,513059,F,20,1,53.0,64,p53,암브로시,유기농 파르마지아노 레지아노,하드치즈,자연치즈,파르미지아노 레지아노,"11,900원",1,1,5,3
28661,4648384,F,50,1,5.0,5,p5,브리미,보코치니,후레쉬치즈,자연치즈,모짜렐라,"6,800원",1,4,1,1
18939,4378989,F,30,1,2.0,2,p2,프란시아,모짜렐라 카우,후레쉬치즈,자연치즈,모짜렐라,"3,870원",1,2,1,1
3381,6275824,F,50,1,17.0,18,p17,프란시아,모짜렐라 부팔라,후레쉬치즈,자연치즈,모짜렐라,"6,240원",1,4,1,1
6305,3195521,F,30,6,8.0,8,p8,프란시아,리코타 치즈,후레쉬치즈,자연치즈,리코타,"4,600원",1,2,3,1
13253,1836920,M,40,1,15.0,16,p15,콜롬보,리코타,후레쉬치즈,자연치즈,리코타,"6,860원",0,3,3,1
18114,1732705,F,30,1,8.0,8,p8,프란시아,리코타 치즈,후레쉬치즈,자연치즈,리코타,"4,600원",1,2,3,1
22593,6173019,F,40,1,41.0,47,p41,zott,바이에른탈러 에멘탈 치즈,하드치즈,자연치즈,에멘탈,"6,400원",1,3,10,3
16978,6512600,F,40,1,11.0,11,p11,프리코,에멘탈 슬라이스,세미하드치즈,자연치즈,에멘탈,"5,500원",1,3,10,2
